﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08MF005,1,1,2003,14,605,,637,,1080,,1870,,2950,,7300,,4500,E,3150,E,1580,,1380,,1330,E,880,E
08MF005,1,1,2003,15,580,,631,,920,,1960,,3030,,7070,,4380,E,3100,E,1540,,1310,A,1370,E,860,E
08MF005,1,1,2003,16,561,,643,,806,,2150,,3130,,7050,,4300,E,2900,E,1540,,1770,A,1430,E,860,E
08MF005,1,1,2003,17,573,,649,,757,,2290,,3380,,6950,,4230,E,2780,E,1510,,3120,,1460,,840,E
08MF005,1,1,2003,18,562,,635,,753,,2330,,3490,,6700,,4200,E,2620,E,1490,,2610,,1660,,825,E
08MF005,1,1,2003,19,591,,628,,729,,2390,,3320,,6330,,4100,E,2580,E,1500,,2090,,1550,,821,
08MF005,1,1,2003,20,589,,638,A,717,,2410,,3150,,6090,,4000,E,2500,E,1440,,2780,,1440,A,834,
08MF005,1,1,2003,21,574,,635,A,748,,2360,,3020,,5980,,3800,E,2390,E,1360,,3620,A,1350,,851,A
08MF005,1,1,2003,22,629,,628,,812,,2320,,2970,,5970,,3740,A,2270,E,1330,,4050,A,1240,,840,E
08MF005,1,1,2003,23,621,,596,,835,,2370,,3040,,5950,,3650,,2200,E,1430,,4110,,1100,,830,E
08MF005,1,1,2003,24,578,,540,,854,,2500,,3330,,5810,,3580,,2100,E,1430,,3700,,1030,,810,E
08MF005,1,1,2003,25,740,,517,,849,,2670,,4010,,5650,,3560,,2000,E,1470,,3340,,981,,790,E
08MF005,1,1,2003,26,1080,,507,,779,,2830,,4340,,5510,,3580,,1950,E,1650,,3370,,937,,760,E
08MF005,1,1,2003,27,803,,539,,863,,3100,,4750,,5380,,3570,,1880,E,1740,,3320,,934,A,740,E
08MF005,1,1,2003,28,727,A,579,,831,,3650,,5700,,5270,,3560,,1940,A,1710,,3280,,975,E,730,E
08MF005,1,1,2003,29,721,A,,,808,,3920,,6450,,5280,,3500,,1960,E,1630,,3270,,892,,720,E
08MF005,1,1,2003,30,702,,,,984,,3790,,6640,,5450,,3430,,1920,E,1550,,3240,,882,,720,E
08MF005,1,1,2003,31,801,,,,1360,,,,6670,,,,3430,,1900,E,,,3420,,,,720,E
08MF005,1,1,2004,01,680,E,645,E,615,,1320,,3920,,5060,,5000,,2900,,2270,,2340,,1710,,1860,
08MF005,1,1,2004,02,660,E,650,E,610,E,1420,,4050,,5010,,4820,,2780,,2620,,2260,,1850,,1790,
08MF005,1,1,2004,03,620,E,655,E,605,E,1530,,4010,,4910,,4630,,2750,,2910,,2160,,1710,,1790,
08MF005,1,1,2004,04,580,E,666,,604,,1650,,4110,,4870,,4520,,2760,,3260,,2080,,1690,,1820,
08MF005,1,1,2004,05,560,E,671,,601,,1740,,4510,,4830,,4480,,2700,,3490,,1990,,1690,,1820,
08MF005,1,1,2004,06,565,E,675,E,599,,1820,,4870,,4750,,4450,,2630,,3560,,1970,,1680,,1790,
08MF005,1,1,2004,07,570,E,680,E,609,,1980,,5030,,4670,,4410,,2580,,3430,,1910,,1910,,1840,
08MF005,1,1,2004,08,590,E,685,E,677,,2030,,5030,,5080,,4280,,2500,,3520,,1870,,2120,,1740,
08MF005,1,1,2004,09,650,E,687,,779,,2080,,4780,,6030,,4170,,2590,,3490,,2030,,2500,,1430,
08MF005,1,1,2004,10,710,E,682,A,790,,2130,,4470,,6650,,4210,,2660,,3320,,1920,,2430,,1630,
08MF005,1,1,2004,11,780,E,694,A,747,,2200,,4370,,6450,,4170,,2600,,3380,,1820,,2580,,2380,
08MF005,1,1,2004,12,840,E,693,,740,,2380,,4330,,6090,,4030,,2540,,3500,,1800,,3190,,1730,
08MF005,1,1,2004,13,930,,682,,743,,2560,,4300,,5980,,3850,,2480,,3650,,1840,,3200,,1500,
08MF005,1,1,2004,14,1010,,665,,766,,2640,,4160,,5990,,3710,,2460,,3860,,2100,,2850,,1510,
08MF005,1,1,2004,15,871,,660,,785,,2890,,4030,,6060,,3580,,2420,,3870,,2900,,2770,A,1560,
08MF005,1,1,2004,16,829,,661,,801,,3130,,3860,,5990,,3510,,2410,,3760,,3070,,2730,A,1570,
08MF005,1,1,2004,17,832,,665,,851,,3190,,3770,,5870,,3440,,2540,,3680,,3160,,2770,,1600,
08MF005,1,1,2004,18,824,,665,E,932,,3110,,3770,,5610,,3440,,2560,,3500,,3210,,3430,,1590,
08MF005,1,1,2004,19,835,,658,,921,,2970,,3830,,5280,,3470,,2590,,3330,,3180,,3410,,1800,
08MF005,1,1,2004,20,844,A,652,,889,,2810,,3920,,4990,,3500,,2590,,3270,,3000,,3080,,1800,
08MF005,1,1,2004,21,846,A,640,,860,,2680,,4100,,4880,,3540,,2580,,3270,,2770,,2830,,1790,
08MF005,1,1,2004,22,851,,634,,845,,2590,,4500,,4850,,3590,,2580,,3220,,2580,,2610,,1780,
08MF005,1,1,2004,23,854,,631,,865,,2580,,4660,,4900,,3660,,2580,,3090,,2450,,2450,,1830,
08MF005,1,1,2004,24,857,,624,,878,,2600,,4770,,5050,,3750,,2530,,2940,,2320,,2610,,1790,
08MF005,1,1,2004,25,841,,622,,874,,2570,,4690,,5240,,3710,,2530,,2890,,2220,,2680,,1770,
08MF005,1,1,2004,26,809,A,622,,874,,2650,,4590,,5270,,3550,,2460,,2880,,2120,,2420,,1700,
08MF005,1,1,2004,27,760,E,623,,885,,2860,,4470,,5270,,3400,,2380,,2790,,2040,,2310,,1700,
08MF005,1,1,2004,28,710,E,622,,902,,2840,,4480,,5310,,3320,,2300,,2670,,1900,,2160,,1580,
08MF005,1,1,2004,29,680,E,620,,939,,2880,,4660,,5250,,3230,,2220,,2560,,1850,,2050,,1370,
08MF005,1,1,2004,30,660,E,,,1060,,3380,,4950,,5120,,3130,,2080,,2440,,1840,,1940,,1310,
08MF005,1,1,2004,31,650,E,,,1190,,,,5110,,,,3050,,2140,,,,1740,,,,1350,
08MF005,1,1,2005,01,1210,,3190,,1380,,1530,,5000,,6240,,5360,,3560,,2120,,1820,,2660,,1360,
08MF005,1,1,2005,02,1080,,3020,,1370,,1500,,4690,,6720,,5320,,3560,,2140,,2050,,2520,,1220,
08MF005,1,1,2005,03,940,B,2940,,1350,,1480,,4420,,7050,,5370,,3580,,2240,,2190,,2420,,1080,
08MF005,1,1,2005,04,920,B,2980,,1320,,1460,,4220,,7320,,5510,,3670,,2210,,2200,,2360,,1010,
08MF005,1,1,2005,05,885,B,3070,,1360,,1450,,4090,,7400,,5550,,3710,,2090,,2120,,2290,,946,
08MF005,1,1,2005,06,830,B,3170,,1380,,1440,,4070,,7220,,5590,,3660,,2120,,1960,,2230,,887,
08MF005,1,1,2005,07,820,B,3210,,1420,,1460,,4140,,6960,,5450,,3440,,2210,,1960,,2150,,896,
08MF005,1,1,2005,08,820,B,2950,,1460,,1500,,4280,,6800,,5420,,3260,,2150,A,1850,,2080,,861,
08MF005,1,1,2005,09,810,B,2680,,1640,,1530,,4580,,6720,,5860,,3140,,2050,,1770,,2000,,882,
08MF005,1,1,2005,10,805,B,2510,,1870,,1690,,4840,,6570,,6090,,3080,,1950,,1770,,2110,,913,
08MF005,1,1,2005,11,805,B,2400,,2010,,1880,,4880,,6340,,6140,,3030,,1930,,1860,,2120,,1040,
08MF005,1,1,2005,12,823,,2320,,2140,,1990,,4880,,6110,,6030,,2960,,1970,,1850,,2040,,1100,
08MF005,1,1,2005,13,846,,2260,,2250,,2000,,4980,,6010,,5790,,2860,,1930,,1960,,2020,,1130,
08MF005,1,1,2005,14,910,B,2160,,2240,,1970,,5230,,5950,,5530,,2760,,1850,,2210,,2080,,1130,
08MF005,1,1,2005,15,990,B,2070,,2250,,1950,,5620,,5890,,5260,,2680,,1840,,2260,,1980,,1100,
08MF005,1,1,2005,16,1040,B,1970,,2240,,1970,,6110,,5770,,5160,,2620,,1800,,2500,,1910,,1080,
08MF005,1,1,2005,17,1060,,1870,,2200,,1930,,6420,,5670,,5090,,2590,,1800,,2730,,1820,,1050,
08MF005,1,1,2005,18,1340,,1780,,2150,,1900,,6860,,5570,,5100,,2580,,1900,,2810,,1780,,1020,
08MF005,1,1,2005,19,2070,,1700,,2050,,1900,,7310,,5440,,5070,,2540,,1910,,2760,,1740,,987,
08MF005,1,1,2005,20,2360,,1640,,1990,,1970,,7460,,5420,,4970,,2540,,1890,,3000,,1720,,967,
08MF005,1,1,2005,21,2010,,1570,,1890,,2140,,7230,,5390,,4850,,2540,,1810,,3120,,1650,,1150,
08MF005,1,1,2005,22,1800,,1530,,1760,,2260,,6830,,5430,,4750,,2520,,1750,,3070,,1780,,1260,
08MF005,1,1,2005,23,1950,,1490,,1640,,2490,,6480,,5480,,4620,,2490,,1770,,2960,,1870,,1360,
08MF005,1,1,2005,24,2380,,1470,,1560,,2830,,6130,,5530,,4410,,2430,,1790,,2820,,1870,,1490,
08MF005,1,1,2005,25,3760,,1450,,1550,,3300,,5810,,5760,,4210,,2460,,1760,,2680,,1850,,2280,
08MF005,1,1,2005,26,3470,,1440,,1600,,3840,,5570,,5890,,4130,,2450,,1670,,2680,,1780,,2050,
08MF005,1,1,2005,27,3620,,1420,,1610,,4420,,5370,,5870,,4240,,2370,,1600,,2820,,1700,,1700,
08MF005,1,1,2005,28,3870,,1380,,1600,,4840,,5280,,5710,,4110,,2240,,1530,,2870,,1630,,1610,
08MF005,1,1,2005,29,3830,,,,1450,,5200,,5320,,5520,,3910,,2140,,1580,,2850,,1560,,1620,
08MF005,1,1,2005,30,3620,,,,1430,,5230,,5530,,5410,,3730,,2090,,1770,,2770,,1470,,1670,
08MF005,1,1,2005,31,3420,,,,1450,,,,5790,,,,3610,,2060,,,,2740,,,,1690,
08MF005,1,1,2006,01,1730,,1220,,835,,1000,,2920,,6080,,4580,,2970,,1700,A,1180,,1350,,510,
08MF005,1,1,2006,02,1650,,1200,,802,,1010,,3080,,6210,,4580,,2920,,1680,,1170,,1370,,562,
08MF005,1,1,2006,03,1570,,1180,,786,,999,,3200,,6320,,4460,,2890,,1650,,1170,,1360,,664,
08MF005,1,1,2006,04,1510,,1180,,820,,974,,3140,,6270,,4300,,2880,,1610,,1150,,1580,,697,
08MF005,1,1,2006,05,1540,,1180,,858,,1090,,3080,,6520,A,4160,,2760,,1540,,1130,A,1650,,749,
08MF005,1,1,2006,06,1690,,1150,,871,,1210,,3030,,6930,,4100,,2650,,1450,,1090,A,2400,,734,
08MF005,1,1,2006,07,1760,,1130,,847,,1310,,2960,,6990,,4060,,2570,,1430,,1050,,2680,,776,
08MF005,1,1,2006,08,1610,,1100,,840,,1440,,2940,,6790,,4030,,2490,,1480,,990,,2010,,854,
08MF005,1,1,2006,09,1540,,1090,,839,A,1600,,3000,,6610,,4060,,2450,,1500,,949,,1550,,900,
08MF005,1,1,2006,10,1550,,1060,,819,A,1780,,3110,,6490,,4120,,2410,,1530,,921,,1470,,932,
08MF005,1,1,2006,11,1560,,1010,,812,,2030,,3200,,6420,,4080,,2360,,1520,,890,,1460,,966,
08MF005,1,1,2006,12,1520,,1000,,789,,2190,,3160,,6410,,4010,,2330,,1510,,865,,1470,,1030,
08MF005,1,1,2006,13,1500,,1010,,777,,2320,,3030,,6440,,4000,,2340,,1510,,840,,1440,,1130,
08MF005,1,1,2006,14,1480,,989,,761,,2280,,2970,,6490,,3990,,2330,,1510,,818,,1350,,1130,
08MF005,1,1,2006,15,1420,,964,,772,,2220,,3050,,6380,,3910,,2300,,1500,,800,,1400,,1130,
08MF005,1,1,2006,16,1380,,937,,767,,2200,,3350,,6210,,3810,,2230,,1460,,800,,1880,,1040,
08MF005,1,1,2006,17,1390,,904,,760,,2150,,3780,,6150,,3800,,2180,,1410,,780,,1520,,979,
08MF005,1,1,2006,18,1360,,866,,747,,2070,,4130,,6080,,3810,,2170,,1370,,762,,1370,,920,
08MF005,1,1,2006,19,1330,,820,,752,,1960,,4370,,6050,,3690,,2160,,1330,,759,,1390,,880,
08MF005,1,1,2006,20,1290,,795,,743,,1890,,4870,,5880,,3510,,2120,,1260,,772,,1480,,901,
08MF005,1,1,2006,21,1240,,806,,733,,1900,,5520,,5670,,3350,,2070,,1220,,775,,1450,,981,
08MF005,1,1,2006,22,1200,,830,,719,,1890,,5970,,5410,,3240,,2030,,1180,,765,,1390,,970,
08MF005,1,1,2006,23,1230,,902,,742,A,2060,,6360,,5190,,3160,,2010,,1150,,784,,1290,,921,
08MF005,1,1,2006,24,1250,,886,,766,,2360,,6700,,4990,,3130,,1980,,1160,,860,,1220,,858,
08MF005,1,1,2006,25,1240,,852,,807,,2430,,6980,,4880,,3150,,1940,,1180,,851,,1110,,866,
08MF005,1,1,2006,26,1250,,815,,832,,2430,,7100,,4800,,3210,,1900,,1120,,851,,967,,831,
08MF005,1,1,2006,27,1230,,830,,859,,2430,,7190,,4710,,3260,,1860,,1090,,917,,814,,811,
08MF005,1,1,2006,28,1210,,873,,894,,2520,,7070,,4610,,3290,,1820,,1100,,915,,643,,780,
08MF005,1,1,2006,29,1210,,,,931,,2760,,6750,,4520,,3260,,1780,,1130,,965,,594,,741,
08MF005,1,1,2006,30,1220,,,,967,,2900,,6420,,4510,,3170,,1760,,1180,,984,,541,,708,
08MF005,1,1,2006,31,1200,,,,987,,,,6170,,,,3070,,1730,A,,,1080,,,,703,
08MF005,1,1,2007,01,689,,706,,677,,1570,,4350,,6890,,6440,,4630,,2370,,2210,,3090,,1570,
08MF005,1,1,2007,02,1040,,682,,669,,1510,,4200,,7250,,6550,,4460,,2300,,2320,,3020,,1510,
08MF005,1,1,2007,03,1180,,658,,655,,1460,,4030,,7800,,6710,,4440,,2330,,2180,,2920,,1510,
08MF005,1,1,2007,04,1020,A,642,,657,,1390,,3870,,8560,,6850,,4280,,2370,,2090,,2820,,2080,
08MF005,1,1,2007,05,917,,644,,662,,1360,,3910,,9200,,6810,,4100,,2330,,2160,,2670,,1920,
08MF005,1,1,2007,06,875,,685,,674,,1340,A,4140,,9740,,6660,,3970,,2330,,2210,,2550,,1540,
08MF005,1,1,2007,07,856,,726,,757,,1330,E,4260,,10200,,6550,,3920,,2310,,2280,,2480,,1290,
08MF005,1,1,2007,08,882,,758,,847,,1390,E,4410,,10500,,6580,,3870,,2290,,2240,,2440,,1160,
08MF005,1,1,2007,09,893,,761,,850,,1550,E,4590,,10800,,6640,,3800,,2400,,2080,,2480,,1160,
08MF005,1,1,2007,10,893,,720,,899,,1750,E,5120,,10800,,6580,,3690,,2430,,2180,,2680,,1180,
08MF005,1,1,2007,11,798,,710,,1280,,2100,E,6000,,10600,,6440,,3580,,2380,,2530,,2780,,1250,
08MF005,1,1,2007,12,696,,730,,2700,,2500,E,6490,,9940,,6270,,3440,,2250,,2390,,2870,,1340,
08MF005,1,1,2007,13,614,,746,,1970,,3010,A,6250,,9410,,6120,,3310,,2100,,2250,,2900,,1410,
08MF005,1,1,2007,14,577,,739,,1670,,3200,,5890,,9040,,6070,,3180,,2010,,2170,,2800,,1450,
08MF005,1,1,2007,15,560,,733,A,1550,,3230,,5710,,8580,,6090,,3050,,1970,,2120,,2760,,1480,
08MF005,1,1,2007,16,610,,790,A,1520,,3230,,5740,,8100,,6080,,2980,,1940,,2060,,2810,,1480,
08MF005,1,1,2007,17,624,,792,,1640,,3280,,5750,,7730,,6070,,2920,,1910,,2040,,2590,,1480,
08MF005,1,1,2007,18,666,,825,,1800,,3350,A,5770,,7460,,6070,,2870,,1860,,1970,,2460,,1460,
08MF005,1,1,2007,19,666,,806,,1830,,3290,,5970,,7340,,6100,,2810,,1770,,1990,,2370,,1480,
08MF005,1,1,2007,20,685,,821,,1900,,3290,,6120,,7460,,6020,,2770,A,1750,,2010,,2320,,1420,
08MF005,1,1,2007,21,689,,777,,1750,,3280,,6180,,7610,,5890,,2770,,1720,,2010,,2220,,1300,
08MF005,1,1,2007,22,737,,757,,1700,,3240,,6210,,7590,,5960,,2780,,1690,,2040,,2110,,1310,
08MF005,1,1,2007,23,756,,743,A,1690,,3200,,6280,,7360,,6100,,2760,,1650,,2110,A,1990,,1310,
08MF005,1,1,2007,24,776,,730,A,1880,,3220,,6210,,7170,,6040,,2720,,1660,,2170,,1910,,1300,
08MF005,1,1,2007,25,785,,715,A,1950,,3310,,6090,,7150,,5810,,2670,,1700,,2300,,1780,,1290,
08MF005,1,1,2007,26,772,,714,E,1790,,3720,,6010,,7130,,5630,,2630,,1760,,2720,,1690,,1270,
08MF005,1,1,2007,27,743,,708,E,1650,,4380,,5980,,7000,,5610,,2590,,1710,,3220,,1660,,1290,
08MF005,1,1,2007,28,701,,700,A,1610,,4770,,5920,,6750,,5510,,2540,,1740,,3350,,1630,,1290,
08MF005,1,1,2007,29,666,,,,1590,,4550,,5990,,6550,,5250,,2520,,1940,,3190,,1640,,1270,
08MF005,1,1,2007,30,678,,,,1580,,4460,,6320,,6450,,4970,,2480,,2080,,2990,,1630,,1210,
08MF005,1,1,2007,31,706,,,,1590,,,,6650,,,,4770,,2440,,,,2960,,,,1110,
08MF005,1,1,2008,01,1110,,702,,920,,759,,1900,,9450,,5930,,3410,,3320,,1580,,1430,,1520,
08MF005,1,1,2008,02,1140,,790,,894,A,734,,2160,A,9450,,6150,,3400,,3600,,1610,,1440,,1520,
08MF005,1,1,2008,03,1130,,779,,877,A,739,,2370,,9200,,6400,,3370,,3560,,1620,A,1480,,1480,
08MF005,1,1,2008,04,1130,,746,,871,,735,,2610,,9010,A,6660,,3310,,3330,,1950,E,1490,,1430,
08MF005,1,1,2008,05,1130,,763,,857,,727,,2850,,8810,A,6770,,3260,,3270,,1520,E,1530,A,1420,
08MF005,1,1,2008,06,1040,,814,,849,,724,,3140,,8710,,6840,,3160,,3210,,1450,A,1580,,1370,
08MF005,1,1,2008,07,969,,844,,842,,736,,3370,,8750,,6710,,3070,,3060,,1300,,1710,,1340,
08MF005,1,1,2008,08,980,,871,,837,,751,,3440,,8580,,6650,A,3010,A,2960,,1220,,1760,,1260,
08MF005,1,1,2008,09,941,,900,,831,,736,,3540,,8130,,6510,E,2990,E,2840,,1290,,1760,,1320,
08MF005,1,1,2008,10,981,A,903,,846,,739,,3680,,7890,,6390,A,2960,E,2630,,1330,,1750,,1410,
08MF005,1,1,2008,11,990,E,861,A,905,,749,,3730,,7510,A,6030,,2940,A,2370,,1350,A,1730,,1470,
08MF005,1,1,2008,12,970,E,843,A,920,,760,,3700,,7110,,5760,,2950,,2260,,1300,E,2110,,1460,
08MF005,1,1,2008,13,950,E,869,,895,,846,,3850,,6930,,5490,,3040,,2160,,1260,E,2240,,1410,
08MF005,1,1,2008,14,980,E,899,,882,,943,,4040,,6690,,5120,,3320,,2060,,1220,E,2050,,1380,
08MF005,1,1,2008,15,960,E,894,,879,,1090,,4400,,6560,,4730,,3490,,2050,,1510,A,2020,,1230,
08MF005,1,1,2008,16,950,E,882,,883,,1200,,4980,,6680,,4470,,3320,,2180,A,1530,,2080,,1010,
08MF005,1,1,2008,17,945,E,881,,882,,1330,,5630,,6940,,4350,,3150,,2190,A,1650,,2020,,859,
08MF005,1,1,2008,18,950,E,886,,871,,1420,,6320,,6650,A,4170,,3080,,2250,E,1670,,1950,,781,
08MF005,1,1,2008,19,945,E,868,,879,,1510,,7140,A,6220,,4050,,3110,,2170,E,1610,,1900,,707,
08MF005,1,1,2008,20,960,E,863,A,883,,1580,,7980,A,6080,,4000,,3290,,2100,E,1670,,1900,,648,
08MF005,1,1,2008,21,930,E,840,A,846,,1570,,8750,,6220,,3970,,3470,,1970,E,1620,,1880,,688,
08MF005,1,1,2008,22,875,E,859,,795,A,1530,,9130,,6300,,3900,,3500,,1750,A,1620,,1850,,729,
08MF005,1,1,2008,23,858,A,861,,795,A,1460,,9730,,6120,A,3870,,3670,,1710,,1600,,1780,,930,
08MF005,1,1,2008,24,816,,855,A,820,A,1390,,10200,,5940,,3870,,3910,,1640,,1620,,1710,,818,A
08MF005,1,1,2008,25,796,,852,A,815,,1330,,10100,,6040,,3910,,3920,,1660,,1610,,1670,,750,E
08MF005,1,1,2008,26,772,,844,,791,A,1300,,9780,,6180,,3870,,3710,,1680,,1620,,1630,,770,E
08MF005,1,1,2008,27,784,,845,,797,,1270,,9580,,5980,,3780,,3320,A,1840,,1580,,1590,,810,E
08MF005,1,1,2008,28,823,,862,,785,,1320,,9430,,5900,,3580,,3300,,1790,,1530,,1550,,845,E
08MF005,1,1,2008,29,808,,877,,780,,1480,,9420,,5920,,3480,,3360,,1740,,1550,,1520,,900,A
08MF005,1,1,2008,30,702,,,,780,,1660,A,9350,,5900,,3420,,3170,,1680,,1490,,1520,,933,
08MF005,1,1,2008,31,685,,,,768,,,,9290,,,,3410,,3200,,,,1440,,,,969,
08MF005,1,1,2009,01,1040,,805,E,725,,781,,3190,,6090,,5280,,4040,,1780,,1560,,1390,,1730,
08MF005,1,1,2009,02,1040,,881,A,756,,790,,3180,,6220,,5160,,3940,,1750,,1510,,1300,,1580,
08MF005,1,1,2009,03,1040,,886,,783,,794,,3230,,6420,,4910,,3840,,1750,,1470,,1570,,1480,
08MF005,1,1,2009,04,1000,,881,,799,,789,,3290,,6450,,4580,,3760,,1780,,1420,,1880,,1410,
08MF005,1,1,2009,05,968,,895,,798,,785,,3680,,6480,,4300,,3670,,1800,,1370,,1820,,1320,
08MF005,1,1,2009,06,1000,,903,,788,,783,,4030,,6600,,4070,,3690,,1850,,1340,,1990,,1210,
08MF005,1,1,2009,07,1240,,900,,774,,813,,4200,,6840,,4050,,3670,,1920,,1300,,1760,,1080,
08MF005,1,1,2009,08,1270,,891,,759,,850,,4350,,7220,,4140,,3500,,2010,,1270,,1600,,959,
08MF005,1,1,2009,09,1190,,889,,758,,898,,4510,,7410,,4340,,3330,,1990,,1230,,1510,,892,
08MF005,1,1,2009,10,1120,,878,,734,,926,,4500,,7180,,4710,,3190,,1930,,1230,,1520,,831,
08MF005,1,1,2009,11,1070,,880,,702,,978,,4480,,6810,,4980,,3030,,1920,,1240,,1480,,829,
08MF005,1,1,2009,12,1060,,878,,694,,1080,,4510,,6530,,4850,,2900,,1990,,1230,,1380,,822,
08MF005,1,1,2009,13,1070,,853,,710,,1240,,4480,,6420,,4660,,2850,,1930,,1180,,1350,,856,
08MF005,1,1,2009,14,1060,,859,,743,,1310,,4620,,6490,,4550,,2900,,1900,,1100,,1290,,913,
08MF005,1,1,2009,15,1060,,856,,748,,1510,,4670,,6670,,4520,,2920,,1810,,1060,,1250,,733,
08MF005,1,1,2009,16,1060,,843,,749,,1650,,4650,,6920,,4560,,2820,,1740,,1030,,1690,,684,
08MF005,1,1,2009,17,1050,,801,,733,,1870,,4610,,7070,,4510,,2640,,1690,,1200,,1940,,726,
08MF005,1,1,2009,18,1040,,795,,736,,2060,,4650,,7230,,4440,,2470,,1650,,1260,,1540,,728,
08MF005,1,1,2009,19,1040,,788,,745,,2250,,4730,,7370,,4250,,2340,,1660,,1150,,1430,,799,
08MF005,1,1,2009,20,1020,,774,,771,,2420,,4870,,7490,,4140,,2250,,1720,,1080,,1530,,918,
08MF005,1,1,2009,21,1010,,766,,801,,2640,,5230,A,7430,,4150,,2190,,1760,,1020,,1520,,1040,
08MF005,1,1,2009,22,991,A,763,,779,,3010,,5310,,7290,,4180,,2180,,1820,,1070,,1450,,961,
08MF005,1,1,2009,23,997,,765,,770,,3320,,5200,,6990,,4160,,2210,,1920,,1080,,1380,,904,
08MF005,1,1,2009,24,970,,791,,747,,3760,,5050,,6660,,4060,,2200,,1920,,1120,,1320,,874,
08MF005,1,1,2009,25,936,,814,,760,,3890,,5020,,6060,,3930,,2200,,1910,,1080,,1380,,807,
08MF005,1,1,2009,26,967,A,774,,762,,3800,,5160,,5760,,3930,,2210,,1800,,1140,,1780,,776,
08MF005,1,1,2009,27,886,,738,,776,,3670,,5300,,5470,,3960,,2140,,1730,,1130,,1560,,758,
08MF005,1,1,2009,28,849,,708,,817,,3470,,5480,,5550,,3960,,2060,,1670,,1120,,1470,,745,
08MF005,1,1,2009,29,849,,,,819,,3350,,5910,,5680,,3990,,1910,,1650,,1090,,1510,,773,
08MF005,1,1,2009,30,874,,,,806,,3280,,6300,,5480,,4040,,1770,,1640,,1280,,1800,,779,
08MF005,1,1,2009,31,908,A,,,782,,,,6250,,,,4070,,1730,,,,1590,,,,783,
08MF005,1,1,2010,01,827,,877,,769,,1760,,2670,,4830,,5430,,3180,,2070,,2770,,1630,,1060,
08MF005,1,1,2010,02,896,,872,,779,,1670,,2770,,4840,,5220,,3200,,2010,,3090,,1700,,1130,
08MF005,1,1,2010,03,893,,863,,802,,1570,,2800,,5020,,5040,,3180,,1890,,3040,,1530,,1150,
08MF005,1,1,2010,04,865,,854,,831,,1490,,2750,,4860,,4860,,3140,,1840,,2780,,1480,,1140,
08MF005,1,1,2010,05,831,,851,,849,,1410,,2720,,4880,,4650,,3070,,1870,,2550,,1490,,1110,
08MF005,1,1,2010,06,806,,849,,872,,1350,,2680,,5080,,4420,,3010,,1870,,2330,,1520,,1070,
08MF005,1,1,2010,07,767,,831,,869,,1260,,2600,,5150,,4340,,2930,,1860,,2190,,1550,,1010,
08MF005,1,1,2010,08,745,,818,,887,,1270,,2500,,5100,,4450,,2860,,1880,,2080,,1520,,994,
08MF005,1,1,2010,09,755,,802,,909,,1250,,2390,,5080,,4550,,2840,,1950,,2020,,1520,,1080,
08MF005,1,1,2010,10,816,,789,,918,,1260,,2310,,5180,,4530,,2840,,1970,,2070,,1530,,1090,
08MF005,1,1,2010,11,1100,,784,,909,,1280,,2250,,5270,,4470,,2860,,1890,,1980,,1530,,1060,
08MF005,1,1,2010,12,1380,,791,,918,,1260,,2250,,5370,,4540,,2840,,1810,,1890,,1500,,1250,
08MF005,1,1,2010,13,1290,,792,,902,,1230,,2330,,5510,,4590,,2800,,1790,,1820,,1460,,1330,
08MF005,1,1,2010,14,1170,,822,,856,,1190,,2420,,5610,,4510,,2710,,1740,,1770,,1450,,1200,
08MF005,1,1,2010,15,1240,,845,,840,,1180,,2550,,5610,,4450,,2640,,1700,,1800,,1500,,1150,
08MF005,1,1,2010,16,1210,,832,,870,,1180,,2710,,5680,,4370,,2600,,1700,,1790,,1610,,1100,
08MF005,1,1,2010,17,1120,,829,,915,,1230,,2940,,5780,,4170,,2550,,1690,,1770,,1540,,1050,
08MF005,1,1,2010,18,1110,,809,,908,,1320,,3230,,5670,,3960,,2540,,1670,,1690,,1610,,1000,
08MF005,1,1,2010,19,1120,,802,,938,,1470,,3480,,5500,,3820,,2520,,1670,,1620,,1650,,945,
08MF005,1,1,2010,20,1110,,796,,960,,1710,,3930,,5400,,3690,,2520,,1810,,1560,,1550,,897,
08MF005,1,1,2010,21,1090,,796,,987,,1990,,4380,,5370,,3580,,2500,,1860,,1520,,1330,,885,
08MF005,1,1,2010,22,1080,,789,,1060,,2330,,4970,,5330,,3500,,2460,,1750,,1520,,1110,,803,
08MF005,1,1,2010,23,1050,,781,,1110,,2570,,5270,,5420,,3470,,2420,,1750,,1720,,870,B,780,
08MF005,1,1,2010,24,1010,,768,,1120,,2800,,5260,,5560,,3390,,2310,,1780,,1880,,800,B,831,
08MF005,1,1,2010,25,981,,771,,1140,,2860,,4970,,5690,,3380,,2180,,1780,,1890,,750,B,921,
08MF005,1,1,2010,26,946,,738,,1170,,2830,,4590,,5780,,3410,,2070,,1880,,1810,,800,B,951,
08MF005,1,1,2010,27,934,,757,,1230,,2800,,4380,,5880,,3430,,2030,,1940,,1730,,860,B,998,
