MET file converted from FVCOM file2014_12Kmwrf.dat
KT = coef of heat exchange (watts/m2/C) (not used), TE = equil temp (C) (not used)
 IO = PAR (E/m2/day), FD=Fraction of day, and WS = wind speed (m/s)
    JDAY    KT      TE      IO      FD      WS  
3299.500  14.940  23.030  15.397   0.326   2.838
3300.500  14.940  23.030  15.130   0.328   4.353
3301.500  14.940  23.030  16.472   0.331   3.776
3302.500  14.940  23.030  16.265   0.333   5.181
3303.500  14.940  23.030  15.099   0.333   3.855
3304.500  14.940  23.030  17.176   0.333   2.338
3305.500  14.940  23.030  13.059   0.333   5.662
3306.500  14.940  23.030  13.646   0.333   3.535
3307.500  14.940  23.030  17.910   0.333   4.685
3308.500  14.940  23.030  17.848   0.333   2.425
3309.500  14.940  23.030  19.006   0.333   3.152
3310.500  14.940  23.030  18.422   0.338   2.928
3311.500  14.940  23.030   8.741   0.344   3.727
3312.500  14.940  23.030   4.519   0.349   3.897
3313.500  14.940  23.030   3.970   0.354   6.698
3314.500  14.940  23.030   7.670   0.359   3.715
3315.500  14.940  23.030  20.627   0.364   5.304
3316.500  14.940  23.030  16.340   0.369   2.610
3317.500  14.940  23.030  21.484   0.373   5.193
3318.500  14.940  23.030  21.496   0.378   6.479
3319.500  14.940  23.030  22.947   0.382   7.015
3320.500  14.940  23.030  24.116   0.386   8.235
3321.500  14.940  23.030  24.168   0.390   6.667
3322.500  14.940  23.030  23.030   0.395   3.442
3323.500  14.940  23.030  23.373   0.399   4.338
3324.500  14.940  23.030  20.545   0.400   4.000
3325.500  14.940  23.030  12.887   0.401   8.297
3326.500  14.940  23.030  12.762   0.401   7.866
3327.500  14.940  23.030  20.261   0.402   7.427
3328.500  14.940  23.030  25.405   0.403   7.690
3329.500  14.940  23.030  24.970   0.404   7.516
3330.500  14.940  23.030   7.947   0.405   7.484
3331.500  14.940  23.030   6.320   0.406  11.337
3332.500  14.940  23.030  15.540   0.408   6.542
3333.500  14.940  23.030   7.622   0.410   7.993
3334.500  14.940  23.030  24.273   0.412   5.373
3335.500  14.940  23.030  10.933   0.413   4.699
3336.500  14.940  23.030  24.082   0.415   3.261
3337.500  14.940  23.030  10.080   0.417   4.042
3338.500  14.940  23.030   4.572   0.416   3.881
3339.500  14.940  23.030   6.859   0.415   3.586
3340.500  14.940  23.030  28.020   0.414   4.126
3341.500  14.940  23.030  27.596   0.413   3.086
3342.500  14.940  23.030  16.046   0.412   2.570
3343.500  14.940  23.030  29.111   0.412   4.940
3344.500  14.940  23.030  10.391   0.411   7.512
3345.500  14.940  23.030   8.894   0.413   5.803
3346.500  14.940  23.030  21.221   0.416   5.258
3347.500  14.940  23.030  15.460   0.418   3.507
3348.500  14.940  23.030  27.038   0.421   7.857
3349.500  14.940  23.030   9.858   0.423   9.925
3350.500  14.940  23.030  35.299   0.426   5.817
3351.500  14.940  23.030   9.908   0.429   7.935
3352.500  14.940  23.030  31.183   0.435   2.922
3353.500  14.940  23.030  33.428   0.442   4.959
3354.500  14.940  23.030  38.047   0.449   2.246
3355.500  14.940  23.030  38.912   0.456   2.697
3356.500  14.940  23.030  28.376   0.463   3.693
3357.500  14.940  23.030  39.086   0.469   5.312
3358.500  14.940  23.030  12.410   0.476   8.002
3359.500  14.940  23.030   7.923   0.480   3.474
3360.500  14.940  23.030  42.018   0.483   6.251
3361.500  14.940  23.030  35.292   0.486   5.455
3362.500  14.940  23.030  35.447   0.490   6.055
3363.500  14.940  23.030  41.316   0.493   2.880
3364.500  14.940  23.030  38.933   0.497   3.482
3365.500  14.940  23.030  29.498   0.500   2.805
3366.500  14.940  23.030  44.988   0.500   3.162
3367.500  14.940  23.030  34.920   0.500   3.991
3368.500  14.940  23.030  24.830   0.500   7.494
3369.500  14.940  23.030  29.195   0.500   4.715
3370.500  14.940  23.030  44.411   0.500   3.247
3371.500  14.940  23.030  19.295   0.500   6.102
3372.500  14.940  23.030  33.912   0.500   8.411
3373.500  14.940  23.030  40.031   0.500   6.103
3374.500  14.940  23.030  45.851   0.500   2.912
3375.500  14.940  23.030  47.893   0.500   4.597
3376.500  14.940  23.030  46.149   0.500   3.564
3377.500  14.940  23.030  24.107   0.500   7.369
3378.500  14.940  23.030  43.910   0.500   5.092
3379.500  14.940  23.030  22.655   0.500   4.779
3380.500  14.940  23.030  50.725   0.504   3.915
3381.500  14.940  23.030  49.406   0.509   5.149
3382.500  14.940  23.030  27.592   0.513   4.917
3383.500  14.940  23.030  48.586   0.517   3.635
3384.500  14.940  23.030  50.232   0.521   2.649
3385.500  14.940  23.030  47.485   0.526   2.710
3386.500  14.940  23.030  49.141   0.530   4.492
3387.500  14.940  23.030  56.283   0.533   2.528
3388.500  14.940  23.030  49.524   0.537   4.848
3389.500  14.940  23.030  45.057   0.540   5.600
3390.500  14.940  23.030  23.022   0.543   7.527
3391.500  14.940  23.030  24.633   0.547   6.783
3392.500  14.940  23.030  57.593   0.550   3.062
3393.500  14.940  23.030  33.676   0.554   7.586
3394.500  14.940  23.030  40.518   0.558   4.910
3395.500  14.940  23.030  50.082   0.562   4.687
3396.500  14.940  23.030  53.071   0.566   4.728
3397.500  14.940  23.030  54.967   0.571   6.811
3398.500  14.940  23.030  58.471   0.575   8.229
3399.500  14.940  23.030  61.271   0.579   4.131
3400.500  14.940  23.030  59.223   0.583   5.330
3401.500  14.940  23.030  44.805   0.582   5.450
3402.500  14.940  23.030  60.575   0.582   3.089
3403.500  14.940  23.030  50.469   0.581   3.178
3404.500  14.940  23.030  62.006   0.580   3.254
3405.500  14.940  23.030  55.572   0.579   3.150
3406.500  14.940  23.030  42.911   0.578   4.923
3407.500  14.940  23.030  43.648   0.577   6.301
3408.500  14.940  23.030  36.336   0.578   7.963
3409.500  14.940  23.030  60.397   0.579   3.411
3410.500  14.940  23.030  64.607   0.580   3.063
3411.500  14.940  23.030  64.469   0.581   3.055
3412.500  14.940  23.030  25.560   0.582   5.308
3413.500  14.940  23.030  51.330   0.582   5.336
3414.500  14.940  23.030  58.652   0.583   2.999
3415.500  14.940  23.030  66.573   0.583   2.844
3416.500  14.940  23.030  66.674   0.583   2.611
3417.500  14.940  23.030  66.686   0.583   3.085
3418.500  14.940  23.030  65.747   0.583   3.715
3419.500  14.940  23.030  46.427   0.583   4.124
3420.500  14.940  23.030  53.085   0.583   4.911
3421.500  14.940  23.030  61.927   0.583   1.791
3422.500  14.940  23.030  66.244   0.587   1.921
3423.500  14.940  23.030  68.340   0.590   3.486
3424.500  14.940  23.030  68.321   0.594   3.380
3425.500  14.940  23.030  66.352   0.597   2.372
3426.500  14.940  23.030  53.112   0.600   1.945
3427.500  14.940  23.030  43.963   0.604   3.659
3428.500  14.940  23.030  49.160   0.607   2.785
3429.500  14.940  23.030  53.453   0.613   1.991
3430.500  14.940  23.030  68.876   0.619   2.019
3431.500  14.940  23.030  67.567   0.625   2.442
3432.500  14.940  23.030  57.871   0.631   3.385
3433.500  14.940  23.030  63.312   0.637   3.545
3434.500  14.940  23.030  71.684   0.643   5.080
3435.500  14.940  23.030  70.809   0.649   2.849
3436.500  14.940  23.030  71.152   0.651   3.393
3437.500  14.940  23.030  71.620   0.654   3.290
3438.500  14.940  23.030  71.229   0.656   3.888
3439.500  14.940  23.030  71.633   0.659   2.808
3440.500  14.940  23.030  72.957   0.662   3.302
3441.500  14.940  23.030  72.872   0.664   4.157
3442.500  14.940  23.030  67.647   0.667   2.562
3443.500  14.940  23.030  58.495   0.662   2.525
3444.500  14.940  23.030  72.949   0.656   3.872
3445.500  14.940  23.030  71.687   0.651   3.007
3446.500  14.940  23.030  59.338   0.646   2.821
3447.500  14.940  23.030  40.500   0.641   3.388
3448.500  14.940  23.030  28.103   0.636   4.370
3449.500  14.940  23.030  47.480   0.631   3.209
3450.500  14.940  23.030  44.485   0.635   3.221
3451.500  14.940  23.030  71.612   0.639   2.172
3452.500  14.940  23.030  72.353   0.644   3.253
3453.500  14.940  23.030  67.555   0.648   3.011
3454.500  14.940  23.030  67.814   0.652   3.855
3455.500  14.940  23.030  49.967   0.656   3.133
3456.500  14.940  23.030  73.087   0.661   3.625
3457.500  14.940  23.030  68.030   0.661   3.434
3458.500  14.940  23.030  63.337   0.661   2.544
3459.500  14.940  23.030  70.387   0.661   2.592
3460.500  14.940  23.030  57.604   0.661   3.320
3461.500  14.940  23.030  62.505   0.661   3.362
3462.500  14.940  23.030  48.721   0.661   5.558
3463.500  14.940  23.030  69.063   0.661   5.872
3464.500  14.940  23.030  44.205   0.661   3.376
3465.500  14.940  23.030  72.106   0.661   4.449
3466.500  14.940  23.030  68.365   0.661   4.643
3467.500  14.940  23.030  63.069   0.661   3.075
3468.500  14.940  23.030  48.977   0.661   2.316
3469.500  14.940  23.030  49.972   0.661   2.558
3470.500  14.940  23.030  59.201   0.661   2.376
3471.500  14.940  23.030  69.060   0.658   2.746
3472.500  14.940  23.030  66.681   0.656   4.141
3473.500  14.940  23.030  71.136   0.653   4.209
3474.500  14.940  23.030  70.870   0.651   3.077
3475.500  14.940  23.030  71.469   0.648   2.625
3476.500  14.940  23.030  71.255   0.645   3.360
3477.500  14.940  23.030  67.945   0.643   2.604
3478.500  14.940  23.030  45.410   0.639   3.258
3479.500  14.940  23.030  67.178   0.634   2.351
3480.500  14.940  23.030  69.946   0.630   2.288
3481.500  14.940  23.030  68.618   0.626   3.120
3482.500  14.940  23.030  68.854   0.622   2.870
3483.500  14.940  23.030  64.240   0.617   2.495
3484.500  14.940  23.030  41.271   0.613   4.295
3485.500  14.940  23.030  17.836   0.609   1.780
3486.500  14.940  23.030  68.084   0.605   2.543
3487.500  14.940  23.030  67.543   0.600   2.248
3488.500  14.940  23.030  23.652   0.596   5.742
3489.500  14.940  23.030  52.792   0.592   3.026
3490.500  14.940  23.030  66.451   0.588   2.552
3491.500  14.940  23.030  66.507   0.583   3.109
3492.500  14.940  23.030  66.130   0.583   4.783
3493.500  14.940  23.030  66.351   0.583   4.527
3494.500  14.940  23.030  65.869   0.583   3.877
3495.500  14.940  23.030  65.425   0.583   3.508
3496.500  14.940  23.030  65.382   0.583   4.111
3497.500  14.940  23.030  54.913   0.583   3.163
3498.500  14.940  23.030  64.064   0.583   3.175
3499.500  14.940  23.030  64.011   0.582   3.264
3500.500  14.940  23.030  64.644   0.582   3.599
3501.500  14.940  23.030  63.160   0.581   2.657
3502.500  14.940  23.030  45.235   0.580   2.473
3503.500  14.940  23.030  61.087   0.579   2.771
3504.500  14.940  23.030  61.068   0.578   2.835
3505.500  14.940  23.030  60.382   0.577   3.441
3506.500  14.940  23.030  62.069   0.578   4.798
3507.500  14.940  23.030  58.315   0.579   3.618
3508.500  14.940  23.030  50.125   0.580   2.738
3509.500  14.940  23.030  27.125   0.581   4.310
3510.500  14.940  23.030  46.361   0.582   2.171
3511.500  14.940  23.030  52.789   0.582   2.292
3512.500  14.940  23.030  56.384   0.583   2.208
3513.500  14.940  23.030  56.947   0.581   3.090
3514.500  14.940  23.030  57.178   0.578   3.997
3515.500  14.940  23.030  39.511   0.576   3.132
3516.500  14.940  23.030  54.819   0.573   3.354
3517.500  14.940  23.030  56.119   0.571   3.848
3518.500  14.940  23.030  55.122   0.568   2.451
3519.500  14.940  23.030  55.276   0.565   1.985
3520.500  14.940  23.030  54.634   0.560   3.068
3521.500  14.940  23.030  53.606   0.554   3.515
3522.500  14.940  23.030  52.506   0.548   2.685
3523.500  14.940  23.030  51.262   0.542   2.326
3524.500  14.940  23.030  47.453   0.536   2.162
3525.500  14.940  23.030  10.987   0.530   1.858
3526.500  14.940  23.030  15.826   0.524   2.849
3527.500  14.940  23.030  45.091   0.520   3.042
3528.500  14.940  23.030  31.472   0.517   2.465
3529.500  14.940  23.030  33.222   0.514   2.887
3530.500  14.940  23.030  50.529   0.510   2.432
3531.500  14.940  23.030  50.329   0.507   4.310
3532.500  14.940  23.030  49.940   0.503   4.632
3533.500  14.940  23.030  49.672   0.500   4.130
3534.500  14.940  23.030  48.996   0.500   2.223
3535.500  14.940  23.030  30.684   0.500   2.768
3536.500  14.940  23.030  41.852   0.500   2.510
3537.500  14.940  23.030  47.361   0.500   5.649
3538.500  14.940  23.030  48.206   0.500   3.729
3539.500  14.940  23.030  47.363   0.500   5.592
3540.500  14.940  23.030  46.432   0.500   4.160
3541.500  14.940  23.030  45.779   0.499   3.420
3542.500  14.940  23.030  44.956   0.498   2.005
3543.500  14.940  23.030  38.943   0.497   2.720
3544.500  14.940  23.030  28.716   0.497   2.004
3545.500  14.940  23.030   8.711   0.496   1.391
3546.500  14.940  23.030  26.892   0.495   2.712
3547.500  14.940  23.030  41.417   0.494   4.498
3548.500  14.940  23.030  40.386   0.494   4.171
3549.500  14.940  23.030  35.811   0.494   4.710
3550.500  14.940  23.030  19.842   0.494   4.550
3551.500  14.940  23.030  26.863   0.494   4.862
3552.500  14.940  23.030  36.319   0.494   3.905
3553.500  14.940  23.030  13.140   0.494   4.860
3554.500  14.940  23.030  37.830   0.494   3.892
3555.500  14.940  23.030  37.624   0.486   3.804
3556.500  14.940  23.030  24.011   0.479   3.826
3557.500  14.940  23.030  36.260   0.471   2.262
3558.500  14.940  23.030  32.168   0.463   3.218
3559.500  14.940  23.030  35.280   0.456   2.004
3560.500  14.940  23.030  31.339   0.448   1.632
3561.500  14.940  23.030  23.286   0.440   1.859
3562.500  14.940  23.030  33.247   0.437   2.381
3563.500  14.940  23.030  32.122   0.434   2.094
3564.500  14.940  23.030  31.997   0.430   3.212
3565.500  14.940  23.030  22.509   0.427   1.432
3566.500  14.940  23.030  23.098   0.423   1.953
3567.500  14.940  23.030  25.244   0.420   6.246
3568.500  14.940  23.030  29.868   0.417   2.640
3569.500  14.940  23.030  20.937   0.416   4.006
3570.500  14.940  23.030  10.368   0.415   7.186
3571.500  14.940  23.030  13.400   0.414   3.098
3572.500  14.940  23.030  18.752   0.413   6.055
3573.500  14.940  23.030  23.937   0.412   4.845
3574.500  14.940  23.030  10.033   0.412   6.318
3575.500  14.940  23.030  24.987   0.411   4.926
3576.500  14.940  23.030  25.717   0.409   5.282
3577.500  14.940  23.030  26.487   0.407   5.765
3578.500  14.940  23.030  20.111   0.406   8.824
3579.500  14.940  23.030   8.159   0.404   8.641
3580.500  14.940  23.030  19.320   0.402   7.761
3581.500  14.940  23.030  14.032   0.401   3.337
3582.500  14.940  23.030  10.108   0.399   4.706
3583.500  14.940  23.030  19.819   0.395   5.763
3584.500  14.940  23.030  16.935   0.392   5.495
3585.500  14.940  23.030   7.111   0.389   8.354
3586.500  14.940  23.030  23.261   0.385   5.521
3587.500  14.940  23.030   6.778   0.382   4.234
3588.500  14.940  23.030  18.623   0.378   2.697
3589.500  14.940  23.030  22.335   0.375   2.592
3590.500  14.940  23.030   8.711   0.373   6.138
3591.500  14.940  23.030   6.408   0.372   8.865
3592.500  14.940  23.030  12.627   0.370   4.343
3593.500  14.940  23.030   6.484   0.368   5.343
3594.500  14.940  23.030   7.503   0.366   9.464
3595.500  14.940  23.030  19.237   0.365   3.265
3596.500  14.940  23.030  17.831   0.363   3.328
3597.500  14.940  23.030  15.954   0.360   7.217
3598.500  14.940  23.030  19.741   0.356   4.922
3599.500  14.940  23.030  20.375   0.353   7.629
3600.500  14.940  23.030  20.327   0.349   9.096
3601.500  14.940  23.030  19.644   0.346   6.734
3602.500  14.940  23.030  19.192   0.343   3.924
3603.500  14.940  23.030  19.128   0.339   4.670
3604.500  14.940  23.030  18.237   0.335   3.739
3605.500  14.940  23.030  18.080   0.331   2.115
3606.500  14.940  23.030  14.879   0.327   3.713
3607.500  14.940  23.030  13.345   0.322   4.446
3608.500  14.940  23.030   8.788   0.318   5.549
3609.500  14.940  23.030   1.695   0.314   7.217
3610.500  14.940  23.030  15.954   0.310   3.429
3611.500  14.940  23.030  15.020   0.311   5.776
3612.500  14.940  23.030   3.024   0.313   8.024
3613.500  14.940  23.030   1.867   0.315   4.619
3614.500  14.940  23.030   1.196   0.316  10.234
3615.500  14.940  23.030   5.127   0.318   9.653
3616.500  14.940  23.030   4.585   0.320   6.450
3617.500  14.940  23.030  15.914   0.321   8.838
3618.500  14.940  23.030  15.708   0.321   4.363
3619.500  14.940  23.030  15.282   0.320   2.697
3620.500  14.940  23.030  14.832   0.319   5.528
3621.500  14.940  23.030  14.072   0.318   3.945
3622.500  14.940  23.030   8.701   0.317   2.678
3623.500  14.940  23.030   2.803   0.316   3.088
3624.500  14.940  23.030   8.063   0.315   6.749
3625.500  14.940  23.030   8.934   0.317   3.889
3626.500  14.940  23.030   6.543   0.319   7.200
3627.500  14.940  23.030   9.303   0.321  10.845
3628.500  14.940  23.030   2.198   0.322  11.428
3629.500  14.940  23.030   3.775   0.324   8.281
3630.500  14.940  23.030  11.981   0.326   5.497
3631.500  14.940  23.030  12.023   0.327   3.437
3632.500  14.940  23.030  13.601   0.327   5.269
3633.500  14.940  23.030   4.814   0.326   6.036
3634.500  14.940  23.030   3.082   0.325   3.476
3635.500  14.940  23.030   6.563   0.324   2.947
3636.500  14.940  23.030   4.083   0.323   7.284
3637.500  14.940  23.030   3.698   0.322   8.326
3638.500  14.940  23.030   1.912   0.321   9.804
3639.500  14.940  23.030  11.291   0.323   5.853
3640.500  14.940  23.030  11.398   0.325   1.808
3641.500  14.940  23.030   2.151   0.327   6.435
3642.500  14.940  23.030  10.404   0.328   4.255
3643.500  14.940  23.030  11.742   0.330   3.020
3644.500  14.940  23.030   9.045   0.332   2.869
3645.500  14.940  23.030   5.235   0.333   4.692
3646.500  14.940  23.030  11.770   0.333   6.335
3647.500  14.940  23.030  14.235   0.333   6.127
3648.500  14.940  23.030  14.375   0.333   3.603
3649.500  14.940  23.030  13.949   0.333   3.460
3650.000  14.940  23.030  13.949   0.333   3.460
3650.500  14.940  23.030  13.949   0.333   3.460
